INDEX,news_title,언론사,뉴스 게시일자,기사 반응 수,comments,댓글 공감 수,댓글 답글 수,gender_bias,other_bias,none_bias,hate,offensive,none_hate
5764,"""김동현♥송하율, 10년 열애 끝 오늘(29일) 결혼 ""평생 갚으며 살겠다"" [종합]""",텐아시아,2022-06-26,1,애도 이상한 유튜브 bj들이랑 가끔 나오는거 같던데 ㅉㅉ,29,0,0.054824375,0.323127031,0.609867394,0.256780535,0.476724267,0.205962092
5765,"""김동현♥송하율, 10년 열애 끝 오늘(29일) 결혼 ""평생 갚으며 살겠다"" [종합]""",텐아시아,2022-06-26,1,축하드립니다!근데 왜 꼭 결혼할때 남자만 여자한테 평생 갚겠다고 하는건지?결혼해줘서 고맙다는 뜻은 알겠지만 상대적아닌가요?,3,6,0.507411063,0.131285682,0.277539849,0.262442619,0.360248834,0.281213969
5766,"""김동현♥송하율, 10년 열애 끝 오늘(29일) 결혼 ""평생 갚으며 살겠다"" [종합]""",텐아시아,2022-06-26,1,둘이 결혼 하든말든 관심없는데 제발 살림남 하차해라. 얘네나오는 부분 존나 노잼이라 매번 빨리감기 해야하는것도 진짜 귀찮다,4,5,0.319936544,0.187349051,0.337811887,0.285342723,0.48652333,0.179966971
5767,"""김동현♥송하율, 10년 열애 끝 오늘(29일) 결혼 ""평생 갚으며 살겠다"" [종합]""",텐아시아,2022-06-26,1,내가 좋아하는 ♡♡김혜수♡♡ 언니♡ 동생분,1,1,0.039880451,0.077336714,0.924019635,0.0486397,0.136034831,0.849503577
5768,"""김민주, 전 남편도 축하한 재혼…축하+응원 물결 [종합]""",일간스포츠,2022-07-06,6,누가 응원을 해요?? 응원물결이 있어요?,4,10,0.031717677,0.073932759,0.933968902,0.046254337,0.206155404,0.797059774
5769,"""김민주, 전 남편도 축하한 재혼…축하+응원 물결 [종합]""",일간스포츠,2022-07-06,6,재혼이자랑이냐? 이새키는 왜이런기사를써서 사람욕쳐먹게만드냐? 기자가 안티네~,2,3,0.278084308,0.287232757,0.320637763,0.490195274,0.433684289,0.105424501
5770,"""김성수, ‘강서구 PC방 살인’ 피의자 언급 뭇매→비공개 전환""",스포츠월드,2022-09-23,23,나이를 처먹어도 저건 왜 저따위로 사는지 원,11,20,0.262643248,0.446799785,0.347760111,0.566295385,0.4325037,0.117640644
5771,"""김성수, ‘강서구 PC방 살인’ 피의자 언급 뭇매→비공개 전환""",스포츠월드,2022-09-23,23,참 불편러들 많네,2,7,0.058955397,0.199508637,0.705382049,0.220249891,0.322311312,0.295969218
5772,"""김성수, ‘강서구 PC방 살인’ 피의자 언급 뭇매→비공개 전환""",스포츠월드,2022-09-23,23,머리는 허전할까봐 있는지.. .,2,5,0.023151694,0.179041788,0.858291686,0.129813194,0.388386011,0.474408239
5773,"""김성수, ‘강서구 PC방 살인’ 피의자 언급 뭇매→비공개 전환""",스포츠월드,2022-09-23,23,상황좀 보고 웃기려 해라,2,10,0.026121421,0.110995986,0.919648528,0.093930118,0.319135487,0.585375309
5774,"""김성수, ‘강서구 PC방 살인’ 피의자 언급 뭇매→비공개 전환""",스포츠월드,2022-09-23,23,왜 까? 이런 사건이 내이름이랑 같다면 sns 에 한마디 올릴수도 있지... sns 쳐 보지도 않는 ㅅ ㄲ 들이 깐다고 바쁘네..,1,21,0.136623681,0.492584974,0.375267804,0.515076399,0.417675734,0.094416082
5775,"""김성수, ‘강서구 PC방 살인’ 피의자 언급 뭇매→비공개 전환""",스포츠월드,2022-09-23,23,김포맘들 우루루몰려가서깽판친거랑 같네 ㄷㄷㄷㄷㄷㄷㄷ,1,2,0.217165828,0.35254854,0.340806693,0.490038484,0.33805126,0.124964125
5776,"""김송♥강원래 ""시험관 시술 8번 끝에 얻은 아들...우주의 중심""",스포츠동아,2022-06-26,1,정말보기좋네요 오래오래 행복하게 사세요 .. 김송님 정말 대단하세요 ..,2,4,0.061692532,0.085859224,0.930274606,0.047566205,0.114614457,0.891089797
5777,"""김송♥강원래 ""시험관 시술 8번 끝에 얻은 아들...우주의 중심""",스포츠동아,2022-06-26,1,아들이 넘 귀엽고 잘생겼어요어릴적 애기때도넘 이뻤는데정말 귀업고 바르게 자랐어요,2,2,0.059231825,0.082283542,0.914268672,0.043187708,0.123313256,0.872396052
5778,"""김송♥강원래 ""시험관 시술 8번 끝에 얻은 아들...우주의 중심""",스포츠동아,2022-06-26,1,진짜 천사아닌가... 사람마다 다르지만 부부관계에 있어서 성부분도 엄청 중요한데 그냥 마음하나로..... 요즘 여자들은 좀 배울 필요가 있다고 본다 저런부분이 아닌 전반적인 인성부분에서,2,4,0.58134073,0.192640051,0.171988085,0.303797364,0.339536339,0.236635894
5779,"""김송♥강원래 ""시험관 시술 8번 끝에 얻은 아들...우주의 중심""",스포츠동아,2022-06-26,1,강원래 한동안 엄청 까였었는데 이제는 좋아해주는가보네?,0,2,0.022680648,0.111361988,0.90560323,0.058054186,0.284082621,0.668094695
5780,"""김수민 아나운서, 친구와의 설전 공개..얻을 것 없는 행동 (종합)""",뉴스1,2022-07-06,6,부러우면 지는거지~~ 참하고 이쁘구만~ㅋ장예원보다 이쁘구만~~ ㅋㅋㅋㅋㅋㅋ,0,3,0.050070796,0.068068102,0.888115227,0.049693502,0.175171629,0.782376647
5781,"""김수민 아나운서, 친구와의 설전 공개..얻을 것 없는 행동 (종합)""",뉴스1,2022-07-06,6,보자로 시작하는 곳에서 오징어냄새나는 성별 특징 : bo적뽀 시전할 생각에 들떠서 기분좋아하면서 이쁘고 어린 아나운서 물어뜯는중,4,13,0.733156085,0.282313287,0.111006342,0.777757108,0.297343552,0.076641038
5782,"""김수민 아나운서, 친구와의 설전 공개..얻을 것 없는 행동 (종합)""",뉴스1,2022-07-06,6,왜 없나요? 난 김수민아나운서 더 좋이ㅣ졌는데...할말하는 연예인 공인 사람들이 좋아요~~,9,13,0.032516964,0.093724817,0.911739111,0.043916948,0.204714835,0.793650627
5783,"""김수민 아나운서, 친구와의 설전 공개..얻을 것 없는 행동 (종합)""",뉴스1,2022-07-06,6,요즘은 배우보다 아나윤서가 더이뻐,1,1,0.038668141,0.087818168,0.891944408,0.0425664,0.23762022,0.779508352
5784,"""김수민 아나운서, 친구와의 설전 공개..얻을 것 없는 행동 (종합)""",뉴스1,2022-07-06,6,일부러대화그쪾으로유도한다음에 지워달라해도안지워주고 친구 개못됬네시털년,0,1,0.204163551,0.280176073,0.385552436,0.538715482,0.342248946,0.086210661
5785,"""김수민 아나운서, 친구와의 설전 공개..얻을 것 없는 행동 (종합)""",뉴스1,2022-07-06,6,김수민 대세 인증이네 ㅎㅎ 그리고 여적여는 만고의 진리,2,2,0.134348735,0.213258713,0.497983873,0.225906551,0.325925171,0.234460756
5786,"""김용국·소나무 나현 ""열애NO..친한 친구""→""반려묘 소속사서 보호"" 루머 부인(종합)[Oh!쎈 이슈]""",뉴시스,2022-09-23,23,여러분!!! 김용국 조선족인데 왜 이렇게 잘생겼나요?,7,33,0.088307902,0.316451043,0.583496511,0.272422045,0.300421089,0.323084474
5787,"""김용국·소나무 나현 ""열애NO..친한 친구""→""반려묘 소속사서 보호"" 루머 부인(종합)[Oh!쎈 이슈]""",뉴시스,2022-09-23,23,이 얼굴로 아이돌 해서 먹고사는구나 ㅋㅋ,0,0,0.160234094,0.484045029,0.332764477,0.495742828,0.499715358,0.111267142
5788,"""김용국·소나무 나현 ""열애NO..친한 친구""→""반려묘 소속사서 보호"" 루머 부인(종합)[Oh!쎈 이슈]""",뉴시스,2022-09-23,23,고양이가 도망간건게 왜 얘 잘못임?? 도망간애 다시 데려와서 키우고 있다는데 왜??,4,4,0.132186458,0.236972541,0.566037118,0.328521371,0.406416684,0.170545593
5789,"""김용호, 서장훈 사생활 폭로 예고…서장훈 측 ""사실 확인 중""",엑스포츠뉴스,2022-06-26,1,니보다 더 할까?,11,32,0.049796853,0.173853189,0.818454027,0.21092537,0.380038083,0.359366804
5790,"""김원희, 결혼 14년차에 아이 없는 이유? ""말할 기회 없었다""",스포츠경향,2022-06-26,1,많이 낳으면 또 많이 낳는다고 욕하잖아....하여간 진짜....남인생 오지랖들은....,8,16,0.385174602,0.341169536,0.159637302,0.562160373,0.349508137,0.095951073
5791,"""김원희, 결혼 14년차에 아이 없는 이유? ""말할 기회 없었다""",스포츠경향,2022-06-26,1,잘했어. 콘돔홍보대사로 발탁해라.,2,13,0.031108741,0.083468512,0.914864063,0.057020444,0.229515508,0.694909811
5792,"""김원희, 결혼 14년차에 아이 없는 이유? ""말할 기회 없었다""",스포츠경향,2022-06-26,1,남이사 애가 있든 말든 뭔 상관인데ㅋㅋ 이런 나라에서 애 낳고 싶냐? 난 절대 안 낳을거다.,1,3,0.491831034,0.342935383,0.17791377,0.508186877,0.411645532,0.136332989
5793,"""김원희, 결혼 14년차에 아이 없는 이유? ""말할 기회 없었다""",스포츠경향,2022-06-26,1,그래서 왜 없는건데,33,196,0.027217507,0.0884903,0.925607562,0.053712435,0.270085603,0.707245648
5794,"""김원희, 노령+암투병 반려견에 ""작별인사를 몇 번이나..사랑해""[★SHOT!]""",MBC연예,2022-09-23,23,넘 슬프다 ㅠㅠ 하....마지막까지 함께해주고픈 김원희씨 맘이 얼마나 아플까 힘내세요힘내 곱단아,0,0,0.048242941,0.081886388,0.926233411,0.047476549,0.132703125,0.868833721
5795,"""김원희, 노령+암투병 반려견에 ""작별인사를 몇 번이나..사랑해""[★SHOT!]""",MBC연예,2022-09-23,23,곱단이도 참 행복했을 거예요 원희씨처럼 예쁘고 따뜻한 분이 엄마여서요 끝까지 곱단이와 예쁜 시간이 되기를 바래요 곱단아 힘내♡,31,108,0.060676578,0.076828502,0.913581252,0.046547752,0.11834722,0.888418853
5796,"""김원희, 노령+암투병 반려견에 ""작별인사를 몇 번이나..사랑해""[★SHOT!]""",MBC연예,2022-09-23,23,그 맘 심정 알아요 ㅠ 저도 11년 키우던 강쥐 안락사해서 하늘나라 보내봤어요 보내구 우울증 와서 힘들었는데 인연이돼서 다른강쥐데리고 와서 4년째 키우고 있어요,2,3,0.04055135,0.103631675,0.885335147,0.048491359,0.213349596,0.772078991
5797,"""김원희, 노령+암투병 반려견에 ""작별인사를 몇 번이나..사랑해""[★SHOT!]""",MBC연예,2022-09-23,23,미용 깔끔히 했네.. 이쁘다 곱단이.. 엄빠는 항상 곱단이 사랑하니 조금 더 머물어도 될듯하다곱단아 기운내,0,2,0.049873516,0.075538158,0.87792176,0.054001924,0.17773971,0.792964518
5798,"""김정은, 홍콩여행 중 ♥︎남편이 찍어준 사진 공개 “그래 괜찮아”[★SHOT!]""",스포츠월드,2022-07-06,6,결혼했으면 여자가 애를 낳고 대를 이어야지 요즘 여자들은 무슨 생각으로 결혼을 하려는지 모르겠다. 남자 등꼴 빼먹을 생각뿐인가?!,0,1,0.83462137,0.22879231,0.105467476,0.649416089,0.332285583,0.131270558
5799,"""김정은, 홍콩여행 중 ♥︎남편이 찍어준 사진 공개 “그래 괜찮아”[★SHOT!]""",스포츠월드,2022-07-06,6,옷이 왜저래,1,4,0.045339834,0.207461581,0.801995158,0.144632593,0.447992057,0.275745779
5800,"""김정은, 홍콩여행 중 ♥︎남편이 찍어준 사진 공개 “그래 괜찮아”[★SHOT!]""",스포츠월드,2022-07-06,6,남편이 문재앙 맞지?,2,10,0.30999428,0.33704105,0.263231665,0.50579232,0.361810476,0.151215881
5801,"""김정은, 홍콩여행 중 ♥︎남편이 찍어준 사진 공개 “그래 괜찮아”[★SHOT!]""",스포츠월드,2022-07-06,6,무고한 생명들이 죽어 나가는 판에 좀 너무한거 마닌가? 생각도 없고 개념도 없는 부부일세 ㅜ,2,8,0.034268405,0.208649546,0.737513781,0.166293472,0.365506619,0.382506102
5802,"""김정현, '태도논란' 후 1년..'사랑은 불시착'으로 복귀(종합)""",스포티비뉴스,2022-08-24,7,불쌍한 스텝들 ㅜㅜ고생하겠네,28,237,0.03065823,0.086218931,0.91643548,0.059538212,0.194499552,0.724740982
5803,"""김정현, '태도논란' 후 1년..'사랑은 불시착'으로 복귀(종합)""",스포티비뉴스,2022-08-24,7,김정현배우님 파이팅!!! 연기정말 잘하는 배우중 한분 영화 메소드 출연했던 오승훈배우님두 연기 정말잘하는데 두분 배우님 응원합니다!!!,0,1,0.065224975,0.088790752,0.924084008,0.048002392,0.113844067,0.890932858
5804,"""김정현, '태도논란' 후 1년..'사랑은 불시착'으로 복귀(종합)""",스포티비뉴스,2022-08-24,7,드디어 돌아오는구나 ㅠㅠ 기다렸어요ㅠㅠ,1,1,0.038288433,0.068993516,0.923922896,0.055484567,0.141063765,0.826894343
5805,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,냄져들 열폭봐..ㄷㄷ,1,8,0.719247997,0.235528514,0.123995692,0.744239986,0.280575901,0.095129251
5806,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,인기 많은 사람들은 안하는 게 답이지,2,6,0.026943557,0.159253135,0.873853505,0.053162485,0.349091768,0.654055357
5807,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,여자는 역시 널널한 와이셔츠 입었을 때가 제일 좋아.ㅎㅎ 김지원 너무 예쁘다.ㅎㅎ,3,5,0.69040364,0.125417292,0.208693609,0.372636229,0.288180619,0.260897398
5808,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,현명하다. SNS는 대중과의 소통이라기보다 사실 관종짓이다.,3,21,0.046749603,0.265984386,0.685777962,0.154274687,0.441601545,0.317024976
5809,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,안하는게 정답이다 괜히 사진올리고ᆢᆢ악플달리고ᆢᆢ머리아프,1,2,0.026698699,0.098546244,0.883051813,0.078489393,0.306638211,0.554920673
5810,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,여기서 성희롱적인 발언 하는 애들은 해외 응딩이 뒤에 숨은 거냐 아님 잃을 게 없는 새끼들이냐? 콩밥 한 번 먹어봐야 정신차릴라나,4,5,0.437200397,0.343275756,0.182230547,0.688227892,0.344141155,0.065884501
5811,"""김지원 ""SNS 안 하는 이유? 일과 사생활 분리하는 편"" [화보]""",MBC연예,2022-09-30,2,맨위에사진은 아오이츠카사닮게 나왔네요,1,1,0.031811614,0.083813667,0.927354634,0.052070528,0.187671095,0.820336282
5812,"""김지현 눈물 “아들의 변화, 내 잘못 같아 미안”(공부가머니?)[MK★TV컷]""",스포츠월드,2022-08-24,7,솔까 영화에서 홀딱벗고 다른 남자배우랑 스섹신 찍고그런 여자배우는 결혼하고 애낳았다면 방송출연 삼가하고 조용히 사세요 아이들 커가며 상처 받아 삐뚤어 집니다 100%,1,1,0.551571786,0.177794948,0.172863096,0.453526855,0.349699378,0.136339784
5813,"""김지현 눈물 “아들의 변화, 내 잘못 같아 미안”(공부가머니?)[MK★TV컷]""",스포츠월드,2022-08-24,7,친아들? 애난적없자나,1,3,0.059801105,0.178761721,0.710370898,0.142650843,0.408220887,0.357456058
5814,"""김혜윤 ""'SKY캐슬' 배우들, 단톡서 말 많아..이모티콘 자랑도""(인터뷰②)""",뉴스1,2022-08-24,7,예서 진짜 고딩인줄 알았는데...23살이었음 ㄷㄷ 김혜윤 올해는 꽃길만 걷길,1,1,0.046250187,0.08069934,0.924382746,0.03663161,0.167383716,0.844275653
5815,"""김혜윤 ""'SKY캐슬' 배우들, 단톡서 말 많아..이모티콘 자랑도""(인터뷰②)""",뉴스1,2022-08-24,7,얘는목소리가 짜증남,32,104,0.042238727,0.146283418,0.831167996,0.23833929,0.357506394,0.315069079
5816,"""김혜윤 ""'SKY캐슬' 배우들, 단톡서 말 많아..이모티콘 자랑도""(인터뷰②)""",뉴스1,2022-08-24,7,예서는 멘탈이 약한 아이입니다~ 잘 케어 해 주십쇼~!,0,3,0.038542755,0.08924108,0.907796025,0.045815483,0.187985435,0.791099906
5817,"""김혜윤 ""'SKY캐슬' 배우들, 단톡서 말 많아..이모티콘 자랑도""(인터뷰②)""",뉴스1,2022-08-24,7,얼굴은 좀 평범해서 조연정도 유지할듯,18,6,0.031699818,0.12833409,0.872996688,0.059818052,0.313758999,0.684729695
5818,"""김혜윤 ""'SKY캐슬' 배우들, 단톡서 말 많아..이모티콘 자랑도""(인터뷰②)""",뉴스1,2022-08-24,7,기사가 스포네ㅋㅋㅋㅋ,58,463,0.033968851,0.072425671,0.926192224,0.049663529,0.200883418,0.788872004
5819,"""나혜미, 에릭 아내→본업 컴백…연기 갈증 풀까 [MD픽]""",일간스포츠,2022-08-24,7,곧 이혼 뉴스 뜬다.,5,14,0.075926609,0.129387274,0.73229593,0.133909374,0.419181734,0.37066111
5820,"""나혜미, 에릭 아내→본업 컴백…연기 갈증 풀까 [MD픽]""",일간스포츠,2022-08-24,7,신혼 생활중 얼굴 업그래이드했네요.그전 얼굴도 괜찮았는데..좋은 연기 부탁드려요,1,1,0.044841759,0.076671124,0.921863437,0.038332608,0.160835609,0.850975871
5821,"""나혜미, 에릭 아내→본업 컴백…연기 갈증 풀까 [MD픽]""",일간스포츠,2022-08-24,7,연기 갈증이라고 하기엔 결혼전에도 딱히 작품활동 한게 없음,2,5,0.034360226,0.119764291,0.877211869,0.050268117,0.353654057,0.631200254
